lmbda,k,gamma,trial,model,rho,cr,C_T
9,10,0.00025,84,mixed_model,0.9,,
9,10,0.00025,84,mixture_model,0.1,,
9,10,0.00025,84,mixture_model,0.2,,
9,10,0.00025,84,mixture_model,0.30000000000000004,,
9,10,0.00025,84,mixture_model,0.4,,
9,10,0.00025,84,mixture_model,0.5,,
9,10,0.00025,84,mixture_model,0.6,,
9,10,0.00025,84,mixture_model,0.7000000000000001,,
9,10,0.00025,84,mixture_model,0.8,,
9,10,0.00025,84,mixture_model,0.9,,
9,10,0.00025,84,true_distr,0.1,0.238,3.1429441770565125
9,10,0.00025,84,true_distr,0.2,0.238,3.1429441770565125
9,10,0.00025,84,true_distr,0.30000000000000004,0.238,3.1429441770565125
9,10,0.00025,84,true_distr,0.4,0.238,3.1429441770565125
9,10,0.00025,84,true_distr,0.5,0.238,3.1429441770565125
9,10,0.00025,84,true_distr,0.6,0.238,3.1429441770565125
9,10,0.00025,84,true_distr,0.7000000000000001,0.238,3.1429441770565125
9,10,0.00025,84,true_distr,0.8,0.238,3.1429441770565125
9,10,0.00025,84,true_distr,0.9,0.238,3.1429441770565125
9,10,0.00025,85,mixed_model,0.1,,
9,10,0.00025,85,mixed_model,0.2,,
9,10,0.00025,85,mixed_model,0.30000000000000004,,
9,10,0.00025,85,mixed_model,0.4,,
9,10,0.00025,85,mixed_model,0.5,,
9,10,0.00025,85,mixed_model,0.6,,
9,10,0.00025,85,mixed_model,0.7000000000000001,,
9,10,0.00025,85,mixed_model,0.8,,
9,10,0.00025,85,mixed_model,0.9,,
9,10,0.00025,85,mixture_model,0.1,,
9,10,0.00025,85,mixture_model,0.2,,
9,10,0.00025,85,mixture_model,0.30000000000000004,,
9,10,0.00025,85,mixture_model,0.4,,
9,10,0.00025,85,mixture_model,0.5,,
9,10,0.00025,85,mixture_model,0.6,,
9,10,0.00025,85,mixture_model,0.7000000000000001,,
9,10,0.00025,85,mixture_model,0.8,,
9,10,0.00025,85,mixture_model,0.9,,
9,10,0.00025,85,true_distr,0.1,0.2515,3.334705962167458
9,10,0.00025,85,true_distr,0.2,0.2515,3.334705962167458
9,10,0.00025,85,true_distr,0.30000000000000004,0.2515,3.334705962167458
9,10,0.00025,85,true_distr,0.4,0.2515,3.334705962167458
9,10,0.00025,85,true_distr,0.5,0.2515,3.334705962167458
9,10,0.00025,85,true_distr,0.6,0.2515,3.334705962167458
9,10,0.00025,85,true_distr,0.7000000000000001,0.2515,3.334705962167458
9,10,0.00025,85,true_distr,0.8,0.2515,3.334705962167458
9,10,0.00025,85,true_distr,0.9,0.2515,3.334705962167458
9,10,0.00025,86,mixed_model,0.1,,
9,10,0.00025,86,mixed_model,0.2,,
9,10,0.00025,86,mixed_model,0.30000000000000004,,
9,10,0.00025,86,mixed_model,0.4,,
9,10,0.00025,86,mixed_model,0.5,,
9,10,0.00025,86,mixed_model,0.6,,
9,10,0.00025,86,mixed_model,0.7000000000000001,,
9,10,0.00025,86,mixed_model,0.8,,
9,10,0.00025,86,mixed_model,0.9,,
9,10,0.00025,86,mixture_model,0.1,,
9,10,0.00025,86,mixture_model,0.2,,
9,10,0.00025,86,mixture_model,0.30000000000000004,,
9,10,0.00025,86,mixture_model,0.4,,
9,10,0.00025,86,mixture_model,0.5,,
9,10,0.00025,86,mixture_model,0.6,,
9,10,0.00025,86,mixture_model,0.7000000000000001,,
9,10,0.00025,86,mixture_model,0.8,,
9,10,0.00025,86,mixture_model,0.9,,
9,10,0.00025,86,true_distr,0.1,0.2235,4.312674108694583
9,10,0.00025,86,true_distr,0.2,0.2235,4.312674108694583
9,10,0.00025,86,true_distr,0.30000000000000004,0.2235,4.312674108694583
9,10,0.00025,86,true_distr,0.4,0.2235,4.312674108694583
9,10,0.00025,86,true_distr,0.5,0.2235,4.312674108694583
9,10,0.00025,86,true_distr,0.6,0.2235,4.312674108694583
9,10,0.00025,86,true_distr,0.7000000000000001,0.2235,4.312674108694583
9,10,0.00025,86,true_distr,0.8,0.2235,4.312674108694583
9,10,0.00025,86,true_distr,0.9,0.2235,4.312674108694583
9,10,0.00025,87,mixed_model,0.1,,
9,10,0.00025,87,mixed_model,0.2,,
9,10,0.00025,87,mixed_model,0.30000000000000004,,
9,10,0.00025,87,mixed_model,0.4,,
9,10,0.00025,87,mixed_model,0.5,,
9,10,0.00025,87,mixed_model,0.6,,
9,10,0.00025,87,mixed_model,0.7000000000000001,,
9,10,0.00025,87,mixed_model,0.8,,
9,10,0.00025,87,mixed_model,0.9,,
9,10,0.00025,87,mixture_model,0.1,,
9,10,0.00025,87,mixture_model,0.2,,
9,10,0.00025,87,mixture_model,0.30000000000000004,,
9,10,0.00025,87,mixture_model,0.4,,
9,10,0.00025,87,mixture_model,0.5,,
9,10,0.00025,87,mixture_model,0.6,,
9,10,0.00025,87,mixture_model,0.7000000000000001,,
9,10,0.00025,87,mixture_model,0.8,,
9,10,0.00025,87,mixture_model,0.9,,
9,10,0.00025,87,true_distr,0.1,0.2465,2.9908241140642904
9,10,0.00025,87,true_distr,0.2,0.2465,2.9908241140642904
9,10,0.00025,87,true_distr,0.30000000000000004,0.2465,2.9908241140642904
9,10,0.00025,87,true_distr,0.4,0.2465,2.9908241140642904
9,10,0.00025,87,true_distr,0.5,0.2465,2.9908241140642904
9,10,0.00025,87,true_distr,0.6,0.2465,2.9908241140642904
9,10,0.00025,87,true_distr,0.7000000000000001,0.2465,2.9908241140642904
9,10,0.00025,87,true_distr,0.8,0.2465,2.9908241140642904
9,10,0.00025,87,true_distr,0.9,0.2465,2.9908241140642904
9,10,0.00025,88,mixed_model,0.1,,
9,10,0.00025,88,mixed_model,0.2,,
9,10,0.00025,88,mixed_model,0.30000000000000004,,
9,10,0.00025,88,mixed_model,0.4,,
9,10,0.00025,88,mixed_model,0.5,,
9,10,0.00025,88,mixed_model,0.6,,
9,10,0.00025,88,mixed_model,0.7000000000000001,,
9,10,0.00025,88,mixed_model,0.8,,
9,10,0.00025,88,mixed_model,0.9,,
9,10,0.00025,88,mixture_model,0.1,,
9,10,0.00025,88,mixture_model,0.2,,
9,10,0.00025,88,mixture_model,0.30000000000000004,,
9,10,0.00025,88,mixture_model,0.4,,
9,10,0.00025,88,mixture_model,0.5,,
9,10,0.00025,88,mixture_model,0.6,,
9,10,0.00025,88,mixture_model,0.7000000000000001,,
9,10,0.00025,88,mixture_model,0.8,,
9,10,0.00025,88,mixture_model,0.9,,
9,10,0.00025,88,true_distr,0.1,0.225,2.876168761105051
9,10,0.00025,88,true_distr,0.2,0.225,2.876168761105051
9,10,0.00025,88,true_distr,0.30000000000000004,0.225,2.876168761105051
9,10,0.00025,88,true_distr,0.4,0.225,2.876168761105051
9,10,0.00025,88,true_distr,0.5,0.225,2.876168761105051
9,10,0.00025,88,true_distr,0.6,0.225,2.876168761105051
9,10,0.00025,88,true_distr,0.7000000000000001,0.225,2.876168761105051
9,10,0.00025,88,true_distr,0.8,0.225,2.876168761105051
9,10,0.00025,88,true_distr,0.9,0.225,2.876168761105051
9,10,0.00025,89,mixed_model,0.1,,
9,10,0.00025,89,mixed_model,0.2,,
9,10,0.00025,89,mixed_model,0.30000000000000004,,
9,10,0.00025,89,mixed_model,0.4,,
9,10,0.00025,89,mixed_model,0.5,,
9,10,0.00025,89,mixed_model,0.6,,
9,10,0.00025,89,mixed_model,0.7000000000000001,,
9,10,0.00025,89,mixed_model,0.8,,
9,10,0.00025,89,mixed_model,0.9,,
9,10,0.00025,89,mixture_model,0.1,,
9,10,0.00025,89,mixture_model,0.2,,
9,10,0.00025,89,mixture_model,0.30000000000000004,,
9,10,0.00025,89,mixture_model,0.4,,
9,10,0.00025,89,mixture_model,0.5,,
9,10,0.00025,89,mixture_model,0.6,,
9,10,0.00025,89,mixture_model,0.7000000000000001,,
9,10,0.00025,89,mixture_model,0.8,,
9,10,0.00025,89,mixture_model,0.9,,
9,10,0.00025,89,true_distr,0.1,0.2425,3.5605559317221736
9,10,0.00025,89,true_distr,0.2,0.2425,3.5605559317221736
9,10,0.00025,89,true_distr,0.30000000000000004,0.2425,3.5605559317221736
9,10,0.00025,89,true_distr,0.4,0.2425,3.5605559317221736
9,10,0.00025,89,true_distr,0.5,0.2425,3.5605559317221736
9,10,0.00025,89,true_distr,0.6,0.2425,3.5605559317221736
9,10,0.00025,89,true_distr,0.7000000000000001,0.2425,3.5605559317221736
9,10,0.00025,89,true_distr,0.8,0.2425,3.5605559317221736
9,10,0.00025,89,true_distr,0.9,0.2425,3.5605559317221736
9,10,0.00025,90,mixed_model,0.1,,
9,10,0.00025,90,mixed_model,0.2,,
9,10,0.00025,90,mixed_model,0.30000000000000004,,
9,10,0.00025,90,mixed_model,0.4,,
9,10,0.00025,90,mixed_model,0.5,,
9,10,0.00025,90,mixed_model,0.6,,
9,10,0.00025,90,mixed_model,0.7000000000000001,,
9,10,0.00025,90,mixed_model,0.8,,
9,10,0.00025,90,mixed_model,0.9,,
9,10,0.00025,90,mixture_model,0.1,,
9,10,0.00025,90,mixture_model,0.2,,
9,10,0.00025,90,mixture_model,0.30000000000000004,,
9,10,0.00025,90,mixture_model,0.4,,
9,10,0.00025,90,mixture_model,0.5,,
9,10,0.00025,90,mixture_model,0.6,,
9,10,0.00025,90,mixture_model,0.7000000000000001,,
9,10,0.00025,90,mixture_model,0.8,,
9,10,0.00025,90,mixture_model,0.9,,
9,10,0.00025,90,true_distr,0.1,0.202,2.661251529164526
9,10,0.00025,90,true_distr,0.2,0.202,2.661251529164526
9,10,0.00025,90,true_distr,0.30000000000000004,0.202,2.661251529164526
9,10,0.00025,90,true_distr,0.4,0.202,2.661251529164526
9,10,0.00025,90,true_distr,0.5,0.202,2.661251529164526
9,10,0.00025,90,true_distr,0.6,0.202,2.661251529164526
9,10,0.00025,90,true_distr,0.7000000000000001,0.202,2.661251529164526
9,10,0.00025,90,true_distr,0.8,0.202,2.661251529164526
9,10,0.00025,90,true_distr,0.9,0.202,2.661251529164526
9,10,0.00025,91,mixed_model,0.1,,
9,10,0.00025,91,mixed_model,0.2,,
9,10,0.00025,91,mixed_model,0.30000000000000004,,
9,10,0.00025,91,mixed_model,0.4,,
9,10,0.00025,91,mixed_model,0.5,,
9,10,0.00025,91,mixed_model,0.6,,
9,10,0.00025,91,mixed_model,0.7000000000000001,,
9,10,0.00025,91,mixed_model,0.8,,
9,10,0.00025,91,mixed_model,0.9,,
9,10,0.00025,91,mixture_model,0.1,,
9,10,0.00025,91,mixture_model,0.2,,
9,10,0.00025,91,mixture_model,0.30000000000000004,,
9,10,0.00025,91,mixture_model,0.4,,
9,10,0.00025,91,mixture_model,0.5,,
9,10,0.00025,91,mixture_model,0.6,,
9,10,0.00025,91,mixture_model,0.7000000000000001,,
9,10,0.00025,91,mixture_model,0.8,,
9,10,0.00025,91,mixture_model,0.9,,
9,10,0.00025,91,true_distr,0.1,0.2295,3.159979356101706
9,10,0.00025,91,true_distr,0.2,0.2295,3.159979356101706
9,10,0.00025,91,true_distr,0.30000000000000004,0.2295,3.159979356101706
9,10,0.00025,91,true_distr,0.4,0.2295,3.159979356101706
9,10,0.00025,91,true_distr,0.5,0.2295,3.159979356101706
9,10,0.00025,91,true_distr,0.6,0.2295,3.159979356101706
9,10,0.00025,91,true_distr,0.7000000000000001,0.2295,3.159979356101706
9,10,0.00025,91,true_distr,0.8,0.2295,3.159979356101706
9,10,0.00025,91,true_distr,0.9,0.2295,3.159979356101706
9,10,0.00025,92,mixed_model,0.1,,
9,10,0.00025,92,mixed_model,0.2,,
9,10,0.00025,92,mixed_model,0.30000000000000004,,
9,10,0.00025,92,mixed_model,0.4,,
9,10,0.00025,92,mixed_model,0.5,,
9,10,0.00025,92,mixed_model,0.6,,
9,10,0.00025,92,mixed_model,0.7000000000000001,,
9,10,0.00025,92,mixed_model,0.8,,
9,10,0.00025,92,mixed_model,0.9,,
9,10,0.00025,92,mixture_model,0.1,,
9,10,0.00025,92,mixture_model,0.2,,
9,10,0.00025,92,mixture_model,0.30000000000000004,,
9,10,0.00025,92,mixture_model,0.4,,
9,10,0.00025,92,mixture_model,0.5,,
9,10,0.00025,92,mixture_model,0.6,,
9,10,0.00025,92,mixture_model,0.7000000000000001,,
9,10,0.00025,92,mixture_model,0.8,,
9,10,0.00025,92,mixture_model,0.9,,
9,10,0.00025,92,true_distr,0.1,0.233,3.1576534380117627
9,10,0.00025,92,true_distr,0.2,0.233,3.1576534380117627
9,10,0.00025,92,true_distr,0.30000000000000004,0.233,3.1576534380117627
9,10,0.00025,92,true_distr,0.4,0.233,3.1576534380117627
9,10,0.00025,92,true_distr,0.5,0.233,3.1576534380117627
9,10,0.00025,92,true_distr,0.6,0.233,3.1576534380117627
9,10,0.00025,92,true_distr,0.7000000000000001,0.233,3.1576534380117627
9,10,0.00025,92,true_distr,0.8,0.233,3.1576534380117627
9,10,0.00025,92,true_distr,0.9,0.233,3.1576534380117627
9,10,0.00025,93,mixed_model,0.1,,
9,10,0.00025,93,mixed_model,0.2,,
9,10,0.00025,93,mixed_model,0.30000000000000004,,
9,10,0.00025,93,mixed_model,0.4,,
9,10,0.00025,93,mixed_model,0.5,,
9,10,0.00025,93,mixed_model,0.6,,
9,10,0.00025,93,mixed_model,0.7000000000000001,,
9,10,0.00025,93,mixed_model,0.8,,
9,10,0.00025,93,mixed_model,0.9,,
9,10,0.00025,93,mixture_model,0.1,,
9,10,0.00025,93,mixture_model,0.2,,
9,10,0.00025,93,mixture_model,0.30000000000000004,,
9,10,0.00025,93,mixture_model,0.4,,
9,10,0.00025,93,mixture_model,0.5,,
9,10,0.00025,93,mixture_model,0.6,,
9,10,0.00025,93,mixture_model,0.7000000000000001,,
9,10,0.00025,93,mixture_model,0.8,,
9,10,0.00025,93,mixture_model,0.9,,
9,10,0.00025,93,true_distr,0.1,0.238,3.139170850359178
9,10,0.00025,93,true_distr,0.2,0.238,3.139170850359178
9,10,0.00025,93,true_distr,0.30000000000000004,0.238,3.139170850359178
9,10,0.00025,93,true_distr,0.4,0.238,3.139170850359178
9,10,0.00025,93,true_distr,0.5,0.238,3.139170850359178
9,10,0.00025,93,true_distr,0.6,0.238,3.139170850359178
9,10,0.00025,93,true_distr,0.7000000000000001,0.238,3.139170850359178
9,10,0.00025,93,true_distr,0.8,0.238,3.139170850359178
9,10,0.00025,93,true_distr,0.9,0.238,3.139170850359178
9,10,0.00025,94,mixed_model,0.1,,
9,10,0.00025,94,mixed_model,0.2,,
9,10,0.00025,94,mixed_model,0.30000000000000004,,
9,10,0.00025,94,mixed_model,0.4,,
9,10,0.00025,94,mixed_model,0.5,,
9,10,0.00025,94,mixed_model,0.6,,
9,10,0.00025,94,mixed_model,0.7000000000000001,,
9,10,0.00025,94,mixed_model,0.8,,
9,10,0.00025,94,mixed_model,0.9,,
9,10,0.00025,94,mixture_model,0.1,,
9,10,0.00025,94,mixture_model,0.2,,
9,10,0.00025,94,mixture_model,0.30000000000000004,,
9,10,0.00025,94,mixture_model,0.4,,
9,10,0.00025,94,mixture_model,0.5,,
9,10,0.00025,94,mixture_model,0.6,,
9,10,0.00025,94,mixture_model,0.7000000000000001,,
9,10,0.00025,94,mixture_model,0.8,,
9,10,0.00025,94,mixture_model,0.9,,
9,10,0.00025,94,true_distr,0.1,0.207,2.767544740363276
9,10,0.00025,94,true_distr,0.2,0.207,2.767544740363276
9,10,0.00025,94,true_distr,0.30000000000000004,0.207,2.767544740363276
9,10,0.00025,94,true_distr,0.4,0.207,2.767544740363276
9,10,0.00025,94,true_distr,0.5,0.207,2.767544740363276
9,10,0.00025,94,true_distr,0.6,0.207,2.767544740363276
9,10,0.00025,94,true_distr,0.7000000000000001,0.207,2.767544740363276
9,10,0.00025,94,true_distr,0.8,0.207,2.767544740363276
9,10,0.00025,94,true_distr,0.9,0.207,2.767544740363276
9,10,0.00025,95,mixed_model,0.1,,
9,10,0.00025,95,mixed_model,0.2,,
9,10,0.00025,95,mixed_model,0.30000000000000004,,
9,10,0.00025,95,mixed_model,0.4,,
9,10,0.00025,95,mixed_model,0.5,,
9,10,0.00025,95,mixed_model,0.6,,
9,10,0.00025,95,mixed_model,0.7000000000000001,,
9,10,0.00025,95,mixed_model,0.8,,
9,10,0.00025,95,mixed_model,0.9,,
9,10,0.00025,95,mixture_model,0.1,,
9,10,0.00025,95,mixture_model,0.2,,
9,10,0.00025,95,mixture_model,0.30000000000000004,,
9,10,0.00025,95,mixture_model,0.4,,
9,10,0.00025,95,mixture_model,0.5,,
9,10,0.00025,95,mixture_model,0.6,,
9,10,0.00025,95,mixture_model,0.7000000000000001,,
9,10,0.00025,95,mixture_model,0.8,,
9,10,0.00025,95,mixture_model,0.9,,
9,10,0.00025,95,true_distr,0.1,0.21,2.8996470479575023
9,10,0.00025,95,true_distr,0.2,0.21,2.8996470479575023
9,10,0.00025,95,true_distr,0.30000000000000004,0.21,2.8996470479575023
9,10,0.00025,95,true_distr,0.4,0.21,2.8996470479575023
9,10,0.00025,95,true_distr,0.5,0.21,2.8996470479575023
9,10,0.00025,95,true_distr,0.6,0.21,2.8996470479575023
9,10,0.00025,95,true_distr,0.7000000000000001,0.21,2.8996470479575023
9,10,0.00025,95,true_distr,0.8,0.21,2.8996470479575023
9,10,0.00025,95,true_distr,0.9,0.21,2.8996470479575023
9,10,0.00025,96,mixed_model,0.1,,
9,10,0.00025,96,mixed_model,0.2,,
9,10,0.00025,96,mixed_model,0.30000000000000004,,
9,10,0.00025,96,mixed_model,0.4,,
9,10,0.00025,96,mixed_model,0.5,,
9,10,0.00025,96,mixed_model,0.6,,
9,10,0.00025,96,mixed_model,0.7000000000000001,,
9,10,0.00025,96,mixed_model,0.8,,
9,10,0.00025,96,mixed_model,0.9,,
9,10,0.00025,96,mixture_model,0.1,,
9,10,0.00025,96,mixture_model,0.2,,
9,10,0.00025,96,mixture_model,0.30000000000000004,,
9,10,0.00025,96,mixture_model,0.4,,
9,10,0.00025,96,mixture_model,0.5,,
9,10,0.00025,96,mixture_model,0.6,,
9,10,0.00025,96,mixture_model,0.7000000000000001,,
9,10,0.00025,96,mixture_model,0.8,,
9,10,0.00025,96,mixture_model,0.9,,
9,10,0.00025,96,true_distr,0.1,0.2305,2.993887010547235
9,10,0.00025,96,true_distr,0.2,0.2305,2.993887010547235
9,10,0.00025,96,true_distr,0.30000000000000004,0.2305,2.993887010547235
9,10,0.00025,96,true_distr,0.4,0.2305,2.993887010547235
9,10,0.00025,96,true_distr,0.5,0.2305,2.993887010547235
9,10,0.00025,96,true_distr,0.6,0.2305,2.993887010547235
9,10,0.00025,96,true_distr,0.7000000000000001,0.2305,2.993887010547235
9,10,0.00025,96,true_distr,0.8,0.2305,2.993887010547235
9,10,0.00025,96,true_distr,0.9,0.2305,2.993887010547235
9,10,0.00025,97,mixed_model,0.1,,
9,10,0.00025,97,mixed_model,0.2,,
9,10,0.00025,97,mixed_model,0.30000000000000004,,
9,10,0.00025,97,mixed_model,0.4,,
9,10,0.00025,97,mixed_model,0.5,,
9,10,0.00025,97,mixed_model,0.6,,
9,10,0.00025,97,mixed_model,0.7000000000000001,,
9,10,0.00025,97,mixed_model,0.8,,
9,10,0.00025,97,mixed_model,0.9,,
9,10,0.00025,97,mixture_model,0.1,,
9,10,0.00025,97,mixture_model,0.2,,
9,10,0.00025,97,mixture_model,0.30000000000000004,,
9,10,0.00025,97,mixture_model,0.4,,
9,10,0.00025,97,mixture_model,0.5,,
9,10,0.00025,97,mixture_model,0.6,,
9,10,0.00025,97,mixture_model,0.7000000000000001,,
9,10,0.00025,97,mixture_model,0.8,,
9,10,0.00025,97,mixture_model,0.9,,
9,10,0.00025,97,true_distr,0.1,0.2475,4.021848734051349
9,10,0.00025,97,true_distr,0.2,0.2475,4.021848734051349
9,10,0.00025,97,true_distr,0.30000000000000004,0.2475,4.021848734051349
9,10,0.00025,97,true_distr,0.4,0.2475,4.021848734051349
9,10,0.00025,97,true_distr,0.5,0.2475,4.021848734051349
9,10,0.00025,97,true_distr,0.6,0.2475,4.021848734051349
9,10,0.00025,97,true_distr,0.7000000000000001,0.2475,4.021848734051349
9,10,0.00025,97,true_distr,0.8,0.2475,4.021848734051349
9,10,0.00025,97,true_distr,0.9,0.2475,4.021848734051349
9,10,0.00025,98,mixed_model,0.1,,
9,10,0.00025,98,mixed_model,0.2,,
9,10,0.00025,98,mixed_model,0.30000000000000004,,
9,10,0.00025,98,mixed_model,0.4,,
9,10,0.00025,98,mixed_model,0.5,,
9,10,0.00025,98,mixed_model,0.6,,
9,10,0.00025,98,mixed_model,0.7000000000000001,,
9,10,0.00025,98,mixed_model,0.8,,
9,10,0.00025,98,mixed_model,0.9,,
9,10,0.00025,98,mixture_model,0.1,,
9,10,0.00025,98,mixture_model,0.2,,
9,10,0.00025,98,mixture_model,0.30000000000000004,,
9,10,0.00025,98,mixture_model,0.4,,
9,10,0.00025,98,mixture_model,0.5,,
9,10,0.00025,98,mixture_model,0.6,,
9,10,0.00025,98,mixture_model,0.7000000000000001,,
9,10,0.00025,98,mixture_model,0.8,,
9,10,0.00025,98,mixture_model,0.9,,
9,10,0.00025,98,true_distr,0.1,0.2275,3.296987377605122
9,10,0.00025,98,true_distr,0.2,0.2275,3.296987377605122
9,10,0.00025,98,true_distr,0.30000000000000004,0.2275,3.296987377605122
9,10,0.00025,98,true_distr,0.4,0.2275,3.296987377605122
9,10,0.00025,98,true_distr,0.5,0.2275,3.296987377605122
9,10,0.00025,98,true_distr,0.6,0.2275,3.296987377605122
9,10,0.00025,98,true_distr,0.7000000000000001,0.2275,3.296987377605122
9,10,0.00025,98,true_distr,0.8,0.2275,3.296987377605122
9,10,0.00025,98,true_distr,0.9,0.2275,3.296987377605122
9,10,0.00025,99,mixed_model,0.1,,
9,10,0.00025,99,mixed_model,0.2,,
9,10,0.00025,99,mixed_model,0.30000000000000004,,
9,10,0.00025,99,mixed_model,0.4,,
9,10,0.00025,99,mixed_model,0.5,,
9,10,0.00025,99,mixed_model,0.6,,
9,10,0.00025,99,mixed_model,0.7000000000000001,,
9,10,0.00025,99,mixed_model,0.8,,
9,10,0.00025,99,mixed_model,0.9,,
9,10,0.00025,99,mixture_model,0.1,,
9,10,0.00025,99,mixture_model,0.2,,
9,10,0.00025,99,mixture_model,0.30000000000000004,,
9,10,0.00025,99,mixture_model,0.4,,
9,10,0.00025,99,mixture_model,0.5,,
9,10,0.00025,99,mixture_model,0.6,,
9,10,0.00025,99,mixture_model,0.7000000000000001,,
9,10,0.00025,99,mixture_model,0.8,,
9,10,0.00025,99,mixture_model,0.9,,
9,10,0.00025,99,true_distr,0.1,0.2315,2.7616999445866903
9,10,0.00025,99,true_distr,0.2,0.2315,2.7616999445866903
9,10,0.00025,99,true_distr,0.30000000000000004,0.2315,2.7616999445866903
9,10,0.00025,99,true_distr,0.4,0.2315,2.7616999445866903
9,10,0.00025,99,true_distr,0.5,0.2315,2.7616999445866903
9,10,0.00025,99,true_distr,0.6,0.2315,2.7616999445866903
9,10,0.00025,99,true_distr,0.7000000000000001,0.2315,2.7616999445866903
9,10,0.00025,99,true_distr,0.8,0.2315,2.7616999445866903
9,10,0.00025,99,true_distr,0.9,0.2315,2.7616999445866903
9,15,0.00025,0,mixed_model,0.1,,
9,15,0.00025,0,mixed_model,0.2,,
9,15,0.00025,0,mixed_model,0.30000000000000004,,
9,15,0.00025,0,mixed_model,0.4,,
9,15,0.00025,0,mixed_model,0.5,,
9,15,0.00025,0,mixed_model,0.6,,
9,15,0.00025,0,mixed_model,0.7000000000000001,,
9,15,0.00025,0,mixed_model,0.8,,
9,15,0.00025,0,mixed_model,0.9,,
9,15,0.00025,0,mixture_model,0.1,,
9,15,0.00025,0,mixture_model,0.2,,
9,15,0.00025,0,mixture_model,0.30000000000000004,,
9,15,0.00025,0,mixture_model,0.4,,
9,15,0.00025,0,mixture_model,0.5,,
9,15,0.00025,0,mixture_model,0.6,,
9,15,0.00025,0,mixture_model,0.7000000000000001,,
9,15,0.00025,0,mixture_model,0.8,,
9,15,0.00025,0,mixture_model,0.9,,
9,15,0.00025,0,true_distr,0.1,0.3755,3.06471156434347
9,15,0.00025,0,true_distr,0.2,0.3755,3.06471156434347
9,15,0.00025,0,true_distr,0.30000000000000004,0.3755,3.06471156434347
9,15,0.00025,0,true_distr,0.4,0.3755,3.06471156434347
9,15,0.00025,0,true_distr,0.5,0.3755,3.06471156434347
9,15,0.00025,0,true_distr,0.6,0.3755,3.06471156434347
9,15,0.00025,0,true_distr,0.7000000000000001,0.3755,3.06471156434347
9,15,0.00025,0,true_distr,0.8,0.3755,3.06471156434347
9,15,0.00025,0,true_distr,0.9,0.3755,3.06471156434347
9,15,0.00025,1,mixed_model,0.1,,
9,15,0.00025,1,mixed_model,0.2,,
9,15,0.00025,1,mixed_model,0.30000000000000004,,
9,15,0.00025,1,mixed_model,0.4,,
9,15,0.00025,1,mixed_model,0.5,,
9,15,0.00025,1,mixed_model,0.6,,
9,15,0.00025,1,mixed_model,0.7000000000000001,,
9,15,0.00025,1,mixed_model,0.8,,
9,15,0.00025,1,mixed_model,0.9,,
9,15,0.00025,1,mixture_model,0.1,,
9,15,0.00025,1,mixture_model,0.2,,
9,15,0.00025,1,mixture_model,0.30000000000000004,,
9,15,0.00025,1,mixture_model,0.4,,
9,15,0.00025,1,mixture_model,0.5,,
9,15,0.00025,1,mixture_model,0.6,,
9,15,0.00025,1,mixture_model,0.7000000000000001,,
9,15,0.00025,1,mixture_model,0.8,,
9,15,0.00025,1,mixture_model,0.9,,
9,15,0.00025,1,true_distr,0.1,0.341,2.485889897623853
9,15,0.00025,1,true_distr,0.2,0.341,2.485889897623853
9,15,0.00025,1,true_distr,0.30000000000000004,0.341,2.485889897623853
9,15,0.00025,1,true_distr,0.4,0.341,2.485889897623853
9,15,0.00025,1,true_distr,0.5,0.341,2.485889897623853
9,15,0.00025,1,true_distr,0.6,0.341,2.485889897623853
9,15,0.00025,1,true_distr,0.7000000000000001,0.341,2.485889897623853
9,15,0.00025,1,true_distr,0.8,0.341,2.485889897623853
9,15,0.00025,1,true_distr,0.9,0.341,2.485889897623853
9,15,0.00025,2,mixed_model,0.1,,
9,15,0.00025,2,mixed_model,0.2,,
9,15,0.00025,2,mixed_model,0.30000000000000004,,
9,15,0.00025,2,mixed_model,0.4,,
9,15,0.00025,2,mixed_model,0.5,,
9,15,0.00025,2,mixed_model,0.6,,
9,15,0.00025,2,mixed_model,0.7000000000000001,,
